seed,n_reference_samples,recent_samples_proportion,shap_classifier,shap_mode,threshold,lpd (ht),lpd (nb),acc (ht-no dd),acc (nb-no dd),acc (ht-dd),acc (nb-dd),f1 (ht-no dd),f1 (nb-no dd),f1 (ht-dd),f1 (nb-dd),mtr,mtfa,mtd,mdr,drifts
1778232201,500,0.5,lightgbm,first,0.7,0.005083608257140164,0.005083608257140164,0.40998058252427183,0.40998058252427183,0.9335922330097087,0.9335922330097087,0.4363357683721751,0.4363357683721751,0.9312835996940149,0.9312835996940149,2.068881586953876,515.1515151515151,249.0,0.0,"[749, 1249, 1749, 2249, 2749, 3249, 3749, 4249, 4749, 5249, 5749, 6249, 6749, 7249, 7749, 8249, 8749, 9249, 9749, 10249, 10749, 11249, 11749, 12249, 12749, 13249, 13749, 14249, 14749, 15249, 15749, 16249, 16749, 17249, 17749, 18249, 18749, 19249, 19749, 20249, 20749, 21249, 21749, 22249, 22749, 23249, 23749, 24249, 24749, 25249, 25749, 26249, 26749, 27249, 27749, 28249, 28749, 29249, 29749, 30249, 30749, 31249, 31749, 32249, 32749, 33249, 33749, 34249, 34749, 35249, 35749, 36249, 36749, 37249, 37749, 38249, 38749, 39249, 39749, 40249, 40749, 41249, 41749, 42249, 42749, 43249, 43749, 44249, 44749, 45249, 45749, 46249, 46749, 47249, 47749, 48249, 48749, 49249, 49749, 50249, 50749, 51249, 51749]"
1778232247,500,0.5,lightgbm,all,0.7,0.004019228956546329,0.004019228956546329,0.529126213592233,0.529126213592233,0.9431067961165048,0.9431067961165048,0.5393578275740069,0.5393578275740069,0.9420285691042923,0.9420285691042923,2.068881586953876,515.1515151515151,249.0,0.0,"[749, 1249, 1749, 2249, 2749, 3249, 3749, 4249, 4749, 5249, 5749, 6249, 6749, 7249, 7749, 8249, 8749, 9249, 9749, 10249, 10749, 11249, 11749, 12249, 12749, 13249, 13749, 14249, 14749, 15249, 15749, 16249, 16749, 17249, 17749, 18249, 18749, 19249, 19749, 20249, 20749, 21249, 21749, 22249, 22749, 23249, 23749, 24249, 24749, 25249, 25749, 26249, 26749, 27249, 27749, 28249, 28749, 29249, 29749, 30249, 30749, 31249, 31749, 32249, 32749, 33249, 33749, 34249, 34749, 35249, 35749, 36249, 36749, 37249, 37749, 38249, 38749, 39249, 39749, 40249, 40749, 41249, 41749, 42249, 42749, 43249, 43749, 44249, 44749, 45249, 45749, 46249, 46749, 47249, 47749, 48249, 48749, 49249, 49749, 50249, 50749, 51249, 51749]"
1778232293,500,0.5,lightgbm,first,0.7,0.005083608257140164,0.005083608257140164,0.40998058252427183,0.40998058252427183,0.9335922330097087,0.9335922330097087,0.4363357683721751,0.4363357683721751,0.9312835996940149,0.9312835996940149,2.068881586953876,515.1515151515151,249.0,0.0,"[749, 1249, 1749, 2249, 2749, 3249, 3749, 4249, 4749, 5249, 5749, 6249, 6749, 7249, 7749, 8249, 8749, 9249, 9749, 10249, 10749, 11249, 11749, 12249, 12749, 13249, 13749, 14249, 14749, 15249, 15749, 16249, 16749, 17249, 17749, 18249, 18749, 19249, 19749, 20249, 20749, 21249, 21749, 22249, 22749, 23249, 23749, 24249, 24749, 25249, 25749, 26249, 26749, 27249, 27749, 28249, 28749, 29249, 29749, 30249, 30749, 31249, 31749, 32249, 32749, 33249, 33749, 34249, 34749, 35249, 35749, 36249, 36749, 37249, 37749, 38249, 38749, 39249, 39749, 40249, 40749, 41249, 41749, 42249, 42749, 43249, 43749, 44249, 44749, 45249, 45749, 46249, 46749, 47249, 47749, 48249, 48749, 49249, 49749, 50249, 50749, 51249, 51749]"
1778232338,500,0.5,lightgbm,all,0.7,0.004019228956546329,0.004019228956546329,0.529126213592233,0.529126213592233,0.9431067961165048,0.9431067961165048,0.5393578275740069,0.5393578275740069,0.9420285691042923,0.9420285691042923,2.068881586953876,515.1515151515151,249.0,0.0,"[749, 1249, 1749, 2249, 2749, 3249, 3749, 4249, 4749, 5249, 5749, 6249, 6749, 7249, 7749, 8249, 8749, 9249, 9749, 10249, 10749, 11249, 11749, 12249, 12749, 13249, 13749, 14249, 14749, 15249, 15749, 16249, 16749, 17249, 17749, 18249, 18749, 19249, 19749, 20249, 20749, 21249, 21749, 22249, 22749, 23249, 23749, 24249, 24749, 25249, 25749, 26249, 26749, 27249, 27749, 28249, 28749, 29249, 29749, 30249, 30749, 31249, 31749, 32249, 32749, 33249, 33749, 34249, 34749, 35249, 35749, 36249, 36749, 37249, 37749, 38249, 38749, 39249, 39749, 40249, 40749, 41249, 41749, 42249, 42749, 43249, 43749, 44249, 44749, 45249, 45749, 46249, 46749, 47249, 47749, 48249, 48749, 49249, 49749, 50249, 50749, 51249, 51749]"
1778232385,500,0.5,lightgbm,first,0.7,0.005083608257140164,0.005083608257140164,0.40998058252427183,0.40998058252427183,0.9335922330097087,0.9335922330097087,0.4363357683721751,0.4363357683721751,0.9312835996940149,0.9312835996940149,2.068881586953876,515.1515151515151,249.0,0.0,"[749, 1249, 1749, 2249, 2749, 3249, 3749, 4249, 4749, 5249, 5749, 6249, 6749, 7249, 7749, 8249, 8749, 9249, 9749, 10249, 10749, 11249, 11749, 12249, 12749, 13249, 13749, 14249, 14749, 15249, 15749, 16249, 16749, 17249, 17749, 18249, 18749, 19249, 19749, 20249, 20749, 21249, 21749, 22249, 22749, 23249, 23749, 24249, 24749, 25249, 25749, 26249, 26749, 27249, 27749, 28249, 28749, 29249, 29749, 30249, 30749, 31249, 31749, 32249, 32749, 33249, 33749, 34249, 34749, 35249, 35749, 36249, 36749, 37249, 37749, 38249, 38749, 39249, 39749, 40249, 40749, 41249, 41749, 42249, 42749, 43249, 43749, 44249, 44749, 45249, 45749, 46249, 46749, 47249, 47749, 48249, 48749, 49249, 49749, 50249, 50749, 51249, 51749]"
1778232430,500,0.5,lightgbm,all,0.7,0.004019228956546329,0.004019228956546329,0.529126213592233,0.529126213592233,0.9431067961165048,0.9431067961165048,0.5393578275740069,0.5393578275740069,0.9420285691042923,0.9420285691042923,2.068881586953876,515.1515151515151,249.0,0.0,"[749, 1249, 1749, 2249, 2749, 3249, 3749, 4249, 4749, 5249, 5749, 6249, 6749, 7249, 7749, 8249, 8749, 9249, 9749, 10249, 10749, 11249, 11749, 12249, 12749, 13249, 13749, 14249, 14749, 15249, 15749, 16249, 16749, 17249, 17749, 18249, 18749, 19249, 19749, 20249, 20749, 21249, 21749, 22249, 22749, 23249, 23749, 24249, 24749, 25249, 25749, 26249, 26749, 27249, 27749, 28249, 28749, 29249, 29749, 30249, 30749, 31249, 31749, 32249, 32749, 33249, 33749, 34249, 34749, 35249, 35749, 36249, 36749, 37249, 37749, 38249, 38749, 39249, 39749, 40249, 40749, 41249, 41749, 42249, 42749, 43249, 43749, 44249, 44749, 45249, 45749, 46249, 46749, 47249, 47749, 48249, 48749, 49249, 49749, 50249, 50749, 51249, 51749]"
1778232476,500,0.5,lightgbm,first,0.7,0.005083608257140164,0.005083608257140164,0.40998058252427183,0.40998058252427183,0.9335922330097087,0.9335922330097087,0.4363357683721751,0.4363357683721751,0.9312835996940149,0.9312835996940149,2.068881586953876,515.1515151515151,249.0,0.0,"[749, 1249, 1749, 2249, 2749, 3249, 3749, 4249, 4749, 5249, 5749, 6249, 6749, 7249, 7749, 8249, 8749, 9249, 9749, 10249, 10749, 11249, 11749, 12249, 12749, 13249, 13749, 14249, 14749, 15249, 15749, 16249, 16749, 17249, 17749, 18249, 18749, 19249, 19749, 20249, 20749, 21249, 21749, 22249, 22749, 23249, 23749, 24249, 24749, 25249, 25749, 26249, 26749, 27249, 27749, 28249, 28749, 29249, 29749, 30249, 30749, 31249, 31749, 32249, 32749, 33249, 33749, 34249, 34749, 35249, 35749, 36249, 36749, 37249, 37749, 38249, 38749, 39249, 39749, 40249, 40749, 41249, 41749, 42249, 42749, 43249, 43749, 44249, 44749, 45249, 45749, 46249, 46749, 47249, 47749, 48249, 48749, 49249, 49749, 50249, 50749, 51249, 51749]"
1778232522,500,0.5,lightgbm,all,0.7,0.004019228956546329,0.004019228956546329,0.529126213592233,0.529126213592233,0.9431067961165048,0.9431067961165048,0.5393578275740069,0.5393578275740069,0.9420285691042923,0.9420285691042923,2.068881586953876,515.1515151515151,249.0,0.0,"[749, 1249, 1749, 2249, 2749, 3249, 3749, 4249, 4749, 5249, 5749, 6249, 6749, 7249, 7749, 8249, 8749, 9249, 9749, 10249, 10749, 11249, 11749, 12249, 12749, 13249, 13749, 14249, 14749, 15249, 15749, 16249, 16749, 17249, 17749, 18249, 18749, 19249, 19749, 20249, 20749, 21249, 21749, 22249, 22749, 23249, 23749, 24249, 24749, 25249, 25749, 26249, 26749, 27249, 27749, 28249, 28749, 29249, 29749, 30249, 30749, 31249, 31749, 32249, 32749, 33249, 33749, 34249, 34749, 35249, 35749, 36249, 36749, 37249, 37749, 38249, 38749, 39249, 39749, 40249, 40749, 41249, 41749, 42249, 42749, 43249, 43749, 44249, 44749, 45249, 45749, 46249, 46749, 47249, 47749, 48249, 48749, 49249, 49749, 50249, 50749, 51249, 51749]"
1778232568,500,0.5,lightgbm,first,0.7,0.005083608257140164,0.005083608257140164,0.40998058252427183,0.40998058252427183,0.9335922330097087,0.9335922330097087,0.4363357683721751,0.4363357683721751,0.9312835996940149,0.9312835996940149,2.068881586953876,515.1515151515151,249.0,0.0,"[749, 1249, 1749, 2249, 2749, 3249, 3749, 4249, 4749, 5249, 5749, 6249, 6749, 7249, 7749, 8249, 8749, 9249, 9749, 10249, 10749, 11249, 11749, 12249, 12749, 13249, 13749, 14249, 14749, 15249, 15749, 16249, 16749, 17249, 17749, 18249, 18749, 19249, 19749, 20249, 20749, 21249, 21749, 22249, 22749, 23249, 23749, 24249, 24749, 25249, 25749, 26249, 26749, 27249, 27749, 28249, 28749, 29249, 29749, 30249, 30749, 31249, 31749, 32249, 32749, 33249, 33749, 34249, 34749, 35249, 35749, 36249, 36749, 37249, 37749, 38249, 38749, 39249, 39749, 40249, 40749, 41249, 41749, 42249, 42749, 43249, 43749, 44249, 44749, 45249, 45749, 46249, 46749, 47249, 47749, 48249, 48749, 49249, 49749, 50249, 50749, 51249, 51749]"
1778232614,500,0.5,lightgbm,all,0.7,0.004019228956546329,0.004019228956546329,0.529126213592233,0.529126213592233,0.9431067961165048,0.9431067961165048,0.5393578275740069,0.5393578275740069,0.9420285691042923,0.9420285691042923,2.068881586953876,515.1515151515151,249.0,0.0,"[749, 1249, 1749, 2249, 2749, 3249, 3749, 4249, 4749, 5249, 5749, 6249, 6749, 7249, 7749, 8249, 8749, 9249, 9749, 10249, 10749, 11249, 11749, 12249, 12749, 13249, 13749, 14249, 14749, 15249, 15749, 16249, 16749, 17249, 17749, 18249, 18749, 19249, 19749, 20249, 20749, 21249, 21749, 22249, 22749, 23249, 23749, 24249, 24749, 25249, 25749, 26249, 26749, 27249, 27749, 28249, 28749, 29249, 29749, 30249, 30749, 31249, 31749, 32249, 32749, 33249, 33749, 34249, 34749, 35249, 35749, 36249, 36749, 37249, 37749, 38249, 38749, 39249, 39749, 40249, 40749, 41249, 41749, 42249, 42749, 43249, 43749, 44249, 44749, 45249, 45749, 46249, 46749, 47249, 47749, 48249, 48749, 49249, 49749, 50249, 50749, 51249, 51749]"
1778232660,500,0.5,lightgbm,first,0.7,0.005083608257140164,0.005083608257140164,0.40998058252427183,0.40998058252427183,0.9335922330097087,0.9335922330097087,0.4363357683721751,0.4363357683721751,0.9312835996940149,0.9312835996940149,2.068881586953876,515.1515151515151,249.0,0.0,"[749, 1249, 1749, 2249, 2749, 3249, 3749, 4249, 4749, 5249, 5749, 6249, 6749, 7249, 7749, 8249, 8749, 9249, 9749, 10249, 10749, 11249, 11749, 12249, 12749, 13249, 13749, 14249, 14749, 15249, 15749, 16249, 16749, 17249, 17749, 18249, 18749, 19249, 19749, 20249, 20749, 21249, 21749, 22249, 22749, 23249, 23749, 24249, 24749, 25249, 25749, 26249, 26749, 27249, 27749, 28249, 28749, 29249, 29749, 30249, 30749, 31249, 31749, 32249, 32749, 33249, 33749, 34249, 34749, 35249, 35749, 36249, 36749, 37249, 37749, 38249, 38749, 39249, 39749, 40249, 40749, 41249, 41749, 42249, 42749, 43249, 43749, 44249, 44749, 45249, 45749, 46249, 46749, 47249, 47749, 48249, 48749, 49249, 49749, 50249, 50749, 51249, 51749]"
1778232705,500,0.5,lightgbm,all,0.7,0.004019228956546329,0.004019228956546329,0.529126213592233,0.529126213592233,0.9431067961165048,0.9431067961165048,0.5393578275740069,0.5393578275740069,0.9420285691042923,0.9420285691042923,2.068881586953876,515.1515151515151,249.0,0.0,"[749, 1249, 1749, 2249, 2749, 3249, 3749, 4249, 4749, 5249, 5749, 6249, 6749, 7249, 7749, 8249, 8749, 9249, 9749, 10249, 10749, 11249, 11749, 12249, 12749, 13249, 13749, 14249, 14749, 15249, 15749, 16249, 16749, 17249, 17749, 18249, 18749, 19249, 19749, 20249, 20749, 21249, 21749, 22249, 22749, 23249, 23749, 24249, 24749, 25249, 25749, 26249, 26749, 27249, 27749, 28249, 28749, 29249, 29749, 30249, 30749, 31249, 31749, 32249, 32749, 33249, 33749, 34249, 34749, 35249, 35749, 36249, 36749, 37249, 37749, 38249, 38749, 39249, 39749, 40249, 40749, 41249, 41749, 42249, 42749, 43249, 43749, 44249, 44749, 45249, 45749, 46249, 46749, 47249, 47749, 48249, 48749, 49249, 49749, 50249, 50749, 51249, 51749]"
1778232751,500,0.5,lightgbm,first,0.7,0.005083608257140164,0.005083608257140164,0.40998058252427183,0.40998058252427183,0.9335922330097087,0.9335922330097087,0.4363357683721751,0.4363357683721751,0.9312835996940149,0.9312835996940149,2.068881586953876,515.1515151515151,249.0,0.0,"[749, 1249, 1749, 2249, 2749, 3249, 3749, 4249, 4749, 5249, 5749, 6249, 6749, 7249, 7749, 8249, 8749, 9249, 9749, 10249, 10749, 11249, 11749, 12249, 12749, 13249, 13749, 14249, 14749, 15249, 15749, 16249, 16749, 17249, 17749, 18249, 18749, 19249, 19749, 20249, 20749, 21249, 21749, 22249, 22749, 23249, 23749, 24249, 24749, 25249, 25749, 26249, 26749, 27249, 27749, 28249, 28749, 29249, 29749, 30249, 30749, 31249, 31749, 32249, 32749, 33249, 33749, 34249, 34749, 35249, 35749, 36249, 36749, 37249, 37749, 38249, 38749, 39249, 39749, 40249, 40749, 41249, 41749, 42249, 42749, 43249, 43749, 44249, 44749, 45249, 45749, 46249, 46749, 47249, 47749, 48249, 48749, 49249, 49749, 50249, 50749, 51249, 51749]"
1778232797,500,0.5,lightgbm,all,0.7,0.004019228956546329,0.004019228956546329,0.529126213592233,0.529126213592233,0.9431067961165048,0.9431067961165048,0.5393578275740069,0.5393578275740069,0.9420285691042923,0.9420285691042923,2.068881586953876,515.1515151515151,249.0,0.0,"[749, 1249, 1749, 2249, 2749, 3249, 3749, 4249, 4749, 5249, 5749, 6249, 6749, 7249, 7749, 8249, 8749, 9249, 9749, 10249, 10749, 11249, 11749, 12249, 12749, 13249, 13749, 14249, 14749, 15249, 15749, 16249, 16749, 17249, 17749, 18249, 18749, 19249, 19749, 20249, 20749, 21249, 21749, 22249, 22749, 23249, 23749, 24249, 24749, 25249, 25749, 26249, 26749, 27249, 27749, 28249, 28749, 29249, 29749, 30249, 30749, 31249, 31749, 32249, 32749, 33249, 33749, 34249, 34749, 35249, 35749, 36249, 36749, 37249, 37749, 38249, 38749, 39249, 39749, 40249, 40749, 41249, 41749, 42249, 42749, 43249, 43749, 44249, 44749, 45249, 45749, 46249, 46749, 47249, 47749, 48249, 48749, 49249, 49749, 50249, 50749, 51249, 51749]"
1778232843,500,0.5,lightgbm,first,0.7,0.005083608257140164,0.005083608257140164,0.40998058252427183,0.40998058252427183,0.9335922330097087,0.9335922330097087,0.4363357683721751,0.4363357683721751,0.9312835996940149,0.9312835996940149,2.068881586953876,515.1515151515151,249.0,0.0,"[749, 1249, 1749, 2249, 2749, 3249, 3749, 4249, 4749, 5249, 5749, 6249, 6749, 7249, 7749, 8249, 8749, 9249, 9749, 10249, 10749, 11249, 11749, 12249, 12749, 13249, 13749, 14249, 14749, 15249, 15749, 16249, 16749, 17249, 17749, 18249, 18749, 19249, 19749, 20249, 20749, 21249, 21749, 22249, 22749, 23249, 23749, 24249, 24749, 25249, 25749, 26249, 26749, 27249, 27749, 28249, 28749, 29249, 29749, 30249, 30749, 31249, 31749, 32249, 32749, 33249, 33749, 34249, 34749, 35249, 35749, 36249, 36749, 37249, 37749, 38249, 38749, 39249, 39749, 40249, 40749, 41249, 41749, 42249, 42749, 43249, 43749, 44249, 44749, 45249, 45749, 46249, 46749, 47249, 47749, 48249, 48749, 49249, 49749, 50249, 50749, 51249, 51749]"
1778232888,500,0.5,lightgbm,all,0.7,0.004019228956546329,0.004019228956546329,0.529126213592233,0.529126213592233,0.9431067961165048,0.9431067961165048,0.5393578275740069,0.5393578275740069,0.9420285691042923,0.9420285691042923,2.068881586953876,515.1515151515151,249.0,0.0,"[749, 1249, 1749, 2249, 2749, 3249, 3749, 4249, 4749, 5249, 5749, 6249, 6749, 7249, 7749, 8249, 8749, 9249, 9749, 10249, 10749, 11249, 11749, 12249, 12749, 13249, 13749, 14249, 14749, 15249, 15749, 16249, 16749, 17249, 17749, 18249, 18749, 19249, 19749, 20249, 20749, 21249, 21749, 22249, 22749, 23249, 23749, 24249, 24749, 25249, 25749, 26249, 26749, 27249, 27749, 28249, 28749, 29249, 29749, 30249, 30749, 31249, 31749, 32249, 32749, 33249, 33749, 34249, 34749, 35249, 35749, 36249, 36749, 37249, 37749, 38249, 38749, 39249, 39749, 40249, 40749, 41249, 41749, 42249, 42749, 43249, 43749, 44249, 44749, 45249, 45749, 46249, 46749, 47249, 47749, 48249, 48749, 49249, 49749, 50249, 50749, 51249, 51749]"
